CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
1750 LONDON LIMITED,12998554,,,8-10 SOUTH STREET,,EPSOM,SURREY,ENGLAND,KT18 7PF,Private Limited Company,Active,United Kingdom,,05-11-2020,30,11,31-08-2023,30-11-2021,TOTAL EXEMPTION FULL,03-12-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12998554,,,,,,,,,,,,,,,,,,,,,18-11-2023,04-11-2022
1804 LTD,13740384,,,FLAT 11 MUSSINGTON HOUSE,MONUMENT WAY,LONDON,,ENGLAND,N15 4FL,Private Limited Company,Active,United Kingdom,,12-11-2021,30,11,12-08-2023,,NO ACCOUNTS FILED,10-12-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",,,0,0,http://business.data.gov.uk/id/company/13740384,,,,,,,,,,,,,,,,,,,,,25-11-2022,
1808 LTD,14208664,,,36 CANTERBURY ROAD,,HERNE BAY,KENT,UNITED KINGDOM,CT6 5DJ,Private Limited Company,Active,United Kingdom,,01-07-2022,31,7,01-04-2024,,NO ACCOUNTS FILED,29-07-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14208664,,,,,,,,,,,,,,,,,,,,,14-07-2023,
1874RETRO LTD,13886530,,,209 LONGFIELD ROAD,,BOLTON,,ENGLAND,BL3 3SY,Private Limited Company,Active,United Kingdom,,01-02-2022,28,2,01-11-2023,,NO ACCOUNTS FILED,01-03-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13886530,,,,,,,,,,,,,,,,,,,,,14-02-2023,
1887 RUGGETTERFC ENNISKILLEN LIMITED,NI689683,,,5A ANN STREET,,ENNISKILLEN,COUNTY FERMANAGH,UNITED KINGDOM,BT74 7ES,Private Limited Company,Active,United Kingdom,,14-07-2022,31,7,14-04-2024,,NO ACCOUNTS FILED,11-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/NI689683,,,,,,,,,,,,,,,,,,,,,27-07-2023,
18MONTROSE RETAIL LIMITED,11577636,,,UNIT A,BROOK PARK EAST,SHIREBROOK,,UNITED KINGDOM,NG20 8RY,Private Limited Company,Active,United Kingdom,,19-09-2018,26,4,26-01-2023,25-04-2021,FULL,17-10-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,,,0,0,http://business.data.gov.uk/id/company/11577636,25-09-2019,FLANNELS LUXURY LIMITED,22-03-2019,SDI (PROPCO 79) LIMITED,,,,,,,,,,,,,,,,,02-10-2023,18-09-2022
1902 ROPERGATE LTD,10955073,,,18 ROPERGATE,,PONTEFRACT,,ENGLAND,WF8 1LP,Private Limited Company,Active,United Kingdom,,11-09-2017,30,9,30-06-2023,30-09-2021,DORMANT,09-10-2018,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10955073,,,,,,,,,,,,,,,,,,,,,24-09-2022,10-09-2021
1917 COLLECTIVE LIMITED,11768837,,,KEMP HOUSE,160 CITY ROAD,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,15-01-2019,31,1,31-10-2022,31-01-2021,DORMANT,12-02-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,59111 - Motion picture production activities,90030 - Artistic creation,,0,0,http://business.data.gov.uk/id/company/11768837,,,,,,,,,,,,,,,,,,,,,28-01-2023,14-01-2022
194 LOCAL VTG LTD,12129593,,,178D BRICK LANE,,LONDON,,ENGLAND,E1 6SA,Private Limited Company,Active,United Kingdom,,30-07-2019,31,7,30-04-2023,31-07-2021,MICRO ENTITY,27-08-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47799 - Retail sale of other second-hand goods in stores (not incl. antiques),,,0,0,http://business.data.gov.uk/id/company/12129593,,,,,,,,,,,,,,,,,,,,,12-08-2023,29-07-2022
1962 LTD,6462638,,,9 BRYONY GARDENS,,GILLINGHAM,DORSET,ENGLAND,SP8 4TR,Private Limited Company,Active,United Kingdom,,03-01-2008,31,1,31-10-2023,31-01-2022,MICRO ENTITY,31-01-2017,03-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47770 - Retail sale of watches and jewellery in specialised stores,,,0,0,http://business.data.gov.uk/id/company/06462638,,,,,,,,,,,,,,,,,,,,,18-01-2023,04-01-2022
1994 INC LTD,7296567,,,255-261 HORN LANE,ACTON,LONDON,,,W3 9EH,Private Limited Company,Active,United Kingdom,,28-06-2010,31,3,31-12-2022,31-01-2021,GROUP,26-07-2017,28-06-2016,2,1,0,1,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07296567,,,,,,,,,,,,,,,,,,,,,12-07-2023,28-06-2022
1HUNDRED00 LIMITED,SC679509,,,10/10 SALAMANER COURT,,EDINBURGH,,SCOTLAND,EH6 7JP,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,02-11-2020,30,11,02-08-2022,,NO ACCOUNTS FILED,30-11-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC679509,,,,,,,,,,,,,,,,,,,,,15-11-2022,01-11-2021
1HUNNA EMPIRE LTD,13351808,,,422 422 WHITEHORSE ROAD,,THORNTON HEATH,,ENGLAND,CR7 8SB,Private Limited Company,Active,United Kingdom,,22-04-2021,30,4,22-01-2023,,NO ACCOUNTS FILED,20-05-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13351808,,,,,,,,,,,,,,,,,,,,,05-05-2023,21-04-2022
1HX SPORTS LIMITED,8247448,,,37 ROWAN WAY,NORTHOWRAM,HALIFAX,YORKSHIRE,,HX3 7WF,Private Limited Company,Active,United Kingdom,,10-10-2012,31,10,31-07-2023,31-10-2021,TOTAL EXEMPTION FULL,07-11-2016,10-10-2015,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/08247448,10-10-2012,HX1 SPORTS LIMITED,,,,,,,,,,,,,,,,,,,24-10-2023,10-10-2022
1KND LTD,13713594,,,29 FERRY STREET,,BURTON-ON-TRENT,,ENGLAND,DE15 9EY,Private Limited Company,Active,United Kingdom,,31-10-2021,31,10,31-07-2023,,NO ACCOUNTS FILED,28-11-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13713594,,,,,,,,,,,,,,,,,,,,,13-11-2022,
1LUX.PS LTD,SC682360,,,6TH FLOOR GORDON CHAMBERS,90 MITCHELL STREET,GLASGOW,,SCOTLAND,G1 3NQ,Private Limited Company,Active,United Kingdom,,30-11-2020,28,2,30-11-2023,28-02-2022,TOTAL EXEMPTION FULL,28-12-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,"47990 - Other retail sale not in stores, stalls or markets",,,0,0,http://business.data.gov.uk/id/company/SC682360,,,,,,,,,,,,,,,,,,,,,13-12-2023,29-11-2022
1MOREDECOR LTD,14439570,,,128 CITY ROAD,,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,24-10-2022,31,10,24-07-2024,,NO ACCOUNTS FILED,21-11-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,"47530 - Retail sale of carpets, rugs, wall and floor coverings in specialised stores",47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,0,0,http://business.data.gov.uk/id/company/14439570,,,,,,,,,,,,,,,,,,,,,06-11-2023,
1N1 PROJECT LTD,11914679,,,137 TROUGHTON ROAD,,LONDON,,ENGLAND,SE7 7QF,Private Limited Company,Active,United Kingdom,,29-03-2019,31,3,31-12-2022,31-03-2021,MICRO ENTITY,26-04-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11914679,,,,,,,,,,,,,,,,,,,,,12-05-2023,28-04-2022
1NE. LTD,13527849,,,29 SADLER GATE,,DERBY,DERBYSHIRE,UNITED KINGDOM,DE1 3NL,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,23-07-2021,31,7,23-04-2023,,NO ACCOUNTS FILED,20-08-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13527849,,,,,,,,,,,,,,,,,,,,,05-08-2022,
1PRIEST LTD,14041676,,,79 POPLAR AVENUE CHELMSLEY WOOD,SOLIHULL,BIRMINGHAM,WEST MIDLANDS,UNITED KINGDOM,B37 7RD,Private Limited Company,Active,United Kingdom,,12-04-2022,30,4,12-01-2024,,NO ACCOUNTS FILED,10-05-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",47910 - Retail sale via mail order houses or via Internet,,0,0,http://business.data.gov.uk/id/company/14041676,,,,,,,,,,,,,,,,,,,,,25-04-2023,
1QBOUTIQUEX LTD,14227134,,,FLAT 19 CAPEL HOUSE,LODDIGES ROAD,LONDON,,ENGLAND,E9 7PL,Private Limited Company,Active,United Kingdom,,11-07-2022,31,7,11-04-2024,,NO ACCOUNTS FILED,08-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14227134,,,,,,,,,,,,,,,,,,,,,24-07-2023,
1ST CHOICE BLINDS AND NETS LTD,6983704,,,370 HESSLE ROAD,,HULL,E YORKSHIRE,,HU3 3SD,Private Limited Company,Active,United Kingdom,,06-08-2009,31,8,31-05-2023,31-08-2021,UNAUDITED ABRIDGED,03-09-2016,06-08-2015,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/06983704,,,,,,,,,,,,,,,,,,,,,20-08-2023,06-08-2022
1ST CHOICE CARPETS & BEDS LIMITED,4832528,,,291 HESSLE ROAD,KINGSTON UPON HULL,EAST YORKSHIRE,,,HU3 4BQ,Private Limited Company,Active,United Kingdom,,15-07-2003,31,7,30-04-2023,31-07-2021,MICRO ENTITY,12-08-2016,15-07-2015,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/04832528,,,,,,,,,,,,,,,,,,,,,29-07-2023,15-07-2022
1ST CLASS UNIFORMS & WORKWEAR LTD,12735995,,,19 KINGS AVENUE,,PRESTATYN,,WALES,LL19 9AA,Private Limited Company,Active,United Kingdom,,13-07-2020,31,12,30-09-2023,31-12-2021,MICRO ENTITY,10-08-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12735995,,,,,,,,,,,,,,,,,,,,,11-07-2023,27-06-2022
1ST FOR FABRICS LTD,4903507,,,UNIT 9B NORTH TYNE INDUSTRIAL ESTATE,WHITLEY ROAD,NEWCASTLE UPON TYNE,,,NE12 9SZ,Private Limited Company,Active,United Kingdom,,18-09-2003,31,3,31-12-2022,31-03-2021,MICRO ENTITY,16-10-2016,18-09-2015,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/04903507,,,,,,,,,,,,,,,,,,,,,19-05-2023,05-05-2022
1ST SHOP LIMITED,14078363,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,29-04-2022,30,4,29-01-2024,,NO ACCOUNTS FILED,27-05-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,96090 - Other service activities n.e.c.,,,0,0,http://business.data.gov.uk/id/company/14078363,,,,,,,,,,,,,,,,,,,,,12-05-2023,
1STCHOICE GARMENTS LTD,14130248,,,36 BROUGHTON ROAD,,THORNTON HEATH,,ENGLAND,CR7 6AL,Private Limited Company,Active,United Kingdom,,25-05-2022,31,5,25-02-2024,,NO ACCOUNTS FILED,22-06-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14130248,,,,,,,,,,,,,,,,,,,,,07-06-2023,
1UP ENTERPRISE LIMITED,12463487,,,26 BRIXTON WATER LANE,,LONDON,,ENGLAND,SW2 1PE,Private Limited Company,Active,United Kingdom,,14-02-2020,29,2,31-12-2022,28-02-2021,TOTAL EXEMPTION FULL,14-03-2021,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12463487,,,,,,,,,,,,,,,,,,,,,27-02-2023,13-02-2022
1V LTD,13845703,,,FLAT 2 ALFRED SALTER HOUSE,LONGFIELD ESTATE,LONDON,,ENGLAND,SE1 5PS,Private Limited Company,Active,United Kingdom,,13-01-2022,31,1,13-10-2023,,NO ACCOUNTS FILED,10-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13845703,,,,,,,,,,,,,,,,,,,,,26-01-2023,
1XBLUE LTD,12821311,,,67 WESTOW STREET,UPPER NORWOOD,LONDON,,ENGLAND,SE19 3RW,Private Limited Company,Active,United Kingdom,,18-08-2020,31,8,31-05-2023,31-08-2021,TOTAL EXEMPTION FULL,15-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12821311,,,,,,,,,,,,,,,,,,,,,31-08-2023,17-08-2022
2 CALCULATED LIMITED,12154568,,,FIRST FLOOR,17-19 FOLEY STREET,LONDON,,ENGLAND,W1W 6DW,Private Limited Company,Active,United Kingdom,,13-08-2019,31,8,31-05-2023,31-08-2021,DORMANT,10-09-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12154568,,,,,,,,,,,,,,,,,,,,,24-06-2023,10-06-2022
2 FAST SOUTHERN LTD,13957829,,,8 SPUR ROAD,COSHAM,PORTSMOUTH,HAMPSHIRE,UNITED KINGDOM,PO6 3EB,Private Limited Company,Active,United Kingdom,,05-03-2022,31,3,05-12-2023,,NO ACCOUNTS FILED,02-04-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13957829,,,,,,,,,,,,,,,,,,,,,18-03-2023,
2 GEES FASHION LTD,13078442,,,1 HEATON LANE,,STOCKPORT,,ENGLAND,SK4 1AS,Private Limited Company,Active,United Kingdom,,11-12-2020,31,5,29-02-2024,31-05-2022,TOTAL EXEMPTION FULL,08-01-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13078442,,,,,,,,,,,,,,,,,,,,,24-12-2022,10-12-2021
2 HAVE & 2 HOLD FOR EVER LTD,5235597,,,89 NEW ROAD,,KIDDERMINSTER,WORCESTERSHIRE,,DY10 1AE,Private Limited Company,Active,United Kingdom,,20-09-2004,29,8,29-05-2023,29-08-2021,MICRO ENTITY,18-10-2016,20-09-2015,1,1,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/05235597,,,,,,,,,,,,,,,,,,,,,04-10-2023,20-09-2022
2 MILE COVE LIMITED,11544847,,,NAIRN HOUSE 1174 STRATFORD ROAD,HALL GREEN,BIRMINGHAM,,ENGLAND,B28 8AQ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,31-08-2018,31,8,31-05-2021,31-08-2019,DORMANT,28-09-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11544847,,,,,,,,,,,,,,,,,,,,,13-09-2021,30-08-2020
2 POINT 4 LIMITED,13892315,,,28 DUKE STREET,,PADSTOW,,ENGLAND,PL28 8AB,Private Limited Company,Active,United Kingdom,,03-02-2022,28,2,03-11-2023,,NO ACCOUNTS FILED,03-03-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13892315,,,,,,,,,,,,,,,,,,,,,16-02-2023,
2 QUICK LTD,14322563,,,8 SPUR ROAD,COSHAM,PORTSMOUTH,HAMPSHIRE,UNITED KINGDOM,PO6 3EB,Private Limited Company,Active,United Kingdom,,30-08-2022,31,8,30-05-2024,,NO ACCOUNTS FILED,27-09-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14322563,,,,,,,,,,,,,,,,,,,,,12-09-2023,
2 RAW LTD,13994131,,,UNIT 52,WULFRUN SHOPPING CENTRE,WOLVERHAMPTON,WEST MIDLANDS,UNITED KINGDOM,WV1 3HH,Private Limited Company,Active,United Kingdom,,22-03-2022,31,3,22-12-2023,,NO ACCOUNTS FILED,19-04-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13994131,,,,,,,,,,,,,,,,,,,,,04-04-2023,
2 SEASONS HOLDINGS LTD,12639942,,,3 SOVEREIGN COURT SOUTH PORTWAY CLOSE,ROUND SPINNEY INDUSTRIAL ESTATE,NORTHAMPTON,NORTHAMPTONSHIRE,UNITED KINGDOM,NN3 8RH,Private Limited Company,Active,United Kingdom,,02-06-2020,31,10,31-07-2023,31-07-2021,TOTAL EXEMPTION FULL,30-06-2021,,2,0,0,2,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12639942,,,,,,,,,,,,,,,,,,,,,26-08-2023,12-08-2022
2-4-U CLOTHING LIMITED,7127756,,,69 MOWBRAY AVENUE,STONEHILLS,TEWKESBURY,GLOUCESTERSHIRE,,GL20 5FA,Private Limited Company,Active,United Kingdom,,16-01-2010,31,3,31-12-2023,31-03-2022,MICRO ENTITY,13-02-2017,16-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07127756,,,,,,,,,,,,,,,,,,,,,30-01-2023,16-01-2022
2-STAR CLOTH MERCHANTS LTD,13434709,,,9 THE BROADWAY,,SOUTHALL,,ENGLAND,UB1 1JR,Private Limited Company,Active,United Kingdom,,02-06-2021,30,6,02-03-2023,,NO ACCOUNTS FILED,30-06-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13434709,,,,,,,,,,,,,,,,,,,,,15-06-2023,01-06-2022
2-WINZ LIMITED,5242954,,,89 PARISH LANE,PARISH LANE,LONDON,,ENGLAND,SE20 7NP,Private Limited Company,Active,United Kingdom,,27-09-2004,30,9,30-06-2024,30-09-2022,TOTAL EXEMPTION FULL,25-10-2016,27-09-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/05242954,,,,,,,,,,,,,,,,,,,,,11-10-2023,27-09-2022
20 FALL LTD,12212277,,,GOLDEN DRAGON OFFICES 47 BRIDGEWATER STREET,"GOLDEN DRAGON OFFICES, 47 BRIDGEWATER STREET",LIVERPOOL,,ENGLAND,L1 0AR,Private Limited Company,Active,United Kingdom,,17-09-2019,30,9,30-06-2023,30-09-2021,DORMANT,15-10-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12212277,,,,,,,,,,,,,,,,,,,,,30-09-2023,16-09-2022
2020 RETAIL LIMITED,13504133,,,66 HUGHES AVENUE,,PRESCOT,,ENGLAND,L35 5EP,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,09-07-2021,31,7,09-04-2023,,NO ACCOUNTS FILED,06-08-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",47910 - Retail sale via mail order houses or via Internet,,0,0,http://business.data.gov.uk/id/company/13504133,,,,,,,,,,,,,,,,,,,,,22-07-2022,
21 APOLLO LTD,13876974,,,46 HEIGHAM ROAD,,LONDON,,ENGLAND,E6 2JG,Private Limited Company,Active,United Kingdom,,27-01-2022,31,1,27-10-2023,,NO ACCOUNTS FILED,24-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13876974,,,,,,,,,,,,,,,,,,,,,15-02-2023,01-02-2022
21 APPAREL LTD,11105080,,,UNIT 3 CARRINGTON COURT,GREAT NORTHERN RD,DERBY,DERBYSHIRE,ENGLAND,DE1 1LR,Private Limited Company,Active,United Kingdom,,11-12-2017,30,12,28-12-2022,31-12-2020,MICRO ENTITY,08-01-2019,,2,1,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11105080,01-06-2021,C & N LEWIS PROPERTIES LTD,16-02-2018,MADCAP APPAREL LIMITED,,,,,,,,,,,,,,,,,27-01-2023,13-01-2022
21 DRESSES LIMITED,8818601,,,11B BOUNDARY ROAD,BUCKINGHAM ROAD INDUSTRIAL ESTATE,BRACKLEY,,,NN13 7ES,Private Limited Company,Active,United Kingdom,,18-12-2013,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,15-01-2017,18-12-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/08818601,,,,,,,,,,,,,,,,,,,,,01-01-2023,18-12-2021
21 TWENTY LTD,12109006,,,13 HAMILTON PLACE,,SUNBURY-ON-THAMES,,UNITED KINGDOM,TW16 5BP,Private Limited Company,Active,United Kingdom,,17-07-2019,31,7,30-04-2023,31-07-2021,MICRO ENTITY,14-08-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12109006,22-05-2020,FORTYFIT APPAREL LTD,,,,,,,,,,,,,,,,,,,30-07-2023,16-07-2022
21ST CENTURY TRADING LIMITED,2676845,,,156A BURNT OAK BROADWAY,EDGWARE,MIDDLESEX,,,HA8 0AX,Private Limited Company,Active,United Kingdom,,13-01-1992,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,10-02-2017,13-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/02676845,,,,,,,,,,,,,,,,,,,,,27-01-2023,13-01-2022
21STCENTURYRETRO LIMITED,6598697,,,162 HOLLOWAY ROAD,,LONDON,,ENGLAND,N7 8DD,Private Limited Company,Active,United Kingdom,,20-05-2008,31,5,28-02-2023,31-05-2021,MICRO ENTITY,17-06-2017,20-05-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/06598697,,,,,,,,,,,,,,,,,,,,,02-06-2023,19-05-2022
2211CLOTHING LTD,11980053,,,54 LANGTON COURT ROAD,,BRISTOL,,ENGLAND,BS4 4EQ,Private Limited Company,Active,United Kingdom,,07-05-2019,7,5,07-02-2023,07-05-2021,DORMANT,04-06-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11980053,,,,,,,,,,,,,,,,,,,,,23-05-2023,09-05-2022
23 ENTERPRISES LIMITED,12959667,,,UNIT 3A,LINCOLN STREET,PRESTON,LANCASHIRE,UNITED KINGDOM,PR1 6RE,Private Limited Company,Active,United Kingdom,,19-10-2020,31,10,31-07-2024,31-10-2022,TOTAL EXEMPTION FULL,16-11-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12959667,,,,,,,,,,,,,,,,,,,,,01-11-2023,18-10-2022
23 LOVELESS LIMITED,13422010,,,2-4 EASTERN ROAD,ST GEORGES HOUSE,ROMFORD,,ENGLAND,RM1 3PJ,Private Limited Company,Active,United Kingdom,,26-05-2021,31,5,26-02-2023,,NO ACCOUNTS FILED,23-06-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",96090 - Other service activities n.e.c.,,0,0,http://business.data.gov.uk/id/company/13422010,,,,,,,,,,,,,,,,,,,,,18-06-2023,04-06-2022
23PERCENT LTD,14099215,,,7 WHITECHAPEL ROAD,E1 STUDIOS UNIT 503,LONDON,,ENGLAND,E1 1DU,Private Limited Company,Active,United Kingdom,,10-05-2022,31,5,10-02-2024,,NO ACCOUNTS FILED,07-06-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/14099215,,,,,,,,,,,,,,,,,,,,,23-05-2023,
24 LEMON LIMITED,7119345,,,MAES Y GWENITH,LLANVAIR DISCOED,CHEPSTOW,MONMOUTHSHIRE,,NP16 6LN,Private Limited Company,Active,United Kingdom,,07-01-2010,31,1,31-10-2023,31-01-2022,DORMANT,04-02-2017,07-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,74100 - specialised design activities,,,0,0,http://business.data.gov.uk/id/company/07119345,,,,,,,,,,,,,,,,,,,,,21-01-2023,07-01-2022
24/7 ONLINE CLOTHING LTD,13441784,,,9 WINCHCOMBE ROAD,,EASTBOURNE,,ENGLAND,BN22 8DE,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,07-06-2021,30,6,07-03-2023,,NO ACCOUNTS FILED,05-07-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13441784,,,,,,,,,,,,,,,,,,,,,20-06-2022,
247CLOTHING LTD,14264945,,,247 CLOTHING PEAR TREE ROAD,PEAR TREE PLAZA,DERBY,,UNITED KINGDOM,DE23 8NQ,Private Limited Company,Active,United Kingdom,,29-07-2022,31,7,29-04-2024,,NO ACCOUNTS FILED,26-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14264945,,,,,,,,,,,,,,,,,,,,,11-08-2023,
250LONDON LTD,10028965,,,17 HEATHERMOUNT DRIVE,17 HEATHERMOUNT DRIVE,COWTHORNE,BERKSHIRE,ENGLAND,RG45 6HJ,Private Limited Company,Active,United Kingdom,,26-02-2016,29,2,30-11-2023,28-02-2022,TOTAL EXEMPTION FULL,26-03-2017,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10028965,,,,,,,,,,,,,,,,,,,,,11-03-2023,25-02-2022
